total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0.02,3.231e-06,5.53e-07,18455836,19369800,19521526,1e-09,0
0,0,452218880,1082015744,0,4.2e-09,4.2e-09,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0.019,3.231e-06,5.53e-07,18389565,18523676,18573932,1e-09,0
0,0,452218880,1082015744,0,4.2e-09,4.2e-09,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0.001,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0.018,3.231e-06,5.53e-07,19076088,19552556,19659417,1e-09,0
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0.019,3.231e-06,5.53e-07,18582456,19420571,19601077,1e-09,0
0,0,452218880,1082015744,0,4.2e-09,4.2e-09,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0.001,7e-09,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0.019,3.231e-06,5.53e-07,18433181,20109209,20729353,1e-09,0
0,0,452218880,1082015744,0,4.2e-09,4.2e-09,,,,,
0,0,452218880,1082015744,0.001,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0.019,3.231e-06,5.53e-07,18169025,18819738,18844163,1e-09,0
0,0,452218880,1082015744,0.001,4.2e-09,4.2e-09,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0.019,3.231e-06,5.53e-07,18359773,18587104,18603174,1e-09,0
0,0,452218880,1082015744,0,4.2e-09,4.2e-09,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0.019,3.231e-06,5.53e-07,17970761,19522494,19565329,1e-09,0
0,0,452218880,1082015744,0.001,4.2e-09,4.2e-09,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0.019,3.231e-06,5.53e-07,18801117,19627271,19741402,1e-09,0
0,0,452218880,1082015744,0,4.2e-09,4.2e-09,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0.02,3.231e-06,5.53e-07,18283519,19777106,20348874,1e-09,0
0,0,452218880,1082015744,0.001,4.2e-09,4.2e-09,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0.018,3.231e-06,5.53e-07,18363700,18758761,18814547,1e-09,0
0,0,452218880,1082015744,0,4.2e-09,4.2e-09,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0,0,0,,,,,
0,0,452218880,1082015744,0.001,0,0,,,,,
0,0,452218880,1082015744,0.02,3.231e-06,5.53e-07,18415515,19048278,19297829,1e-09,0
0,0,452218880,1082015744,0,4.2e-09,4.2e-09,,,,,
0,0,452218880,1082015744,0,,,,,,,
