total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns
7.0434e-06,3.349e-06,40844492.8,2163822592,0.108,5.47341e-05,4.99003e-05,8676155,15061119,35389559,4.43e-08,0
6.5988e-06,3.1788e-06,40832614.4,2163822592,0.085,5.16106e-05,4.70691e-05,7251498,11634321,29678297,4.76e-08,0
5.4288e-06,2.4898e-06,40851046.4,2163822592,0.077,4.14336e-05,3.78332e-05,8182138,13055991,32067105,3.82e-08,0
6.4584e-06,3.201e-06,40820326.4,2163822592,0.097,5.12055e-05,4.68046e-05,7272028,13043437,19936677,4.76e-08,0
6.903e-06,3.3939e-06,40844902.4,2163822592,0.103,5.4529e-05,4.97753e-05,7267063,12298868,18867616,4.97e-08,0
6.4818e-06,3.0828e-06,40830156.8,2163822592,0.095,5.03444e-05,4.59726e-05,8051348,12931919,20466168,4.72e-08,0
5.7096e-06,2.7193e-06,40851046.4,2165501133,0.079,4.5054e-05,4.07022e-05,7294414,11419509,14995264,3.9e-08,0
5.967e-06,3.0234e-06,40939110.4,2201589760,0.094,4.88368e-05,4.41463e-05,7487806,13066856,33227391,4.77e-08,0
6.5754e-06,3.1346e-06,40949760,2201589760,0.108,5.17588e-05,4.6933e-05,8369365,14622555,35690450,4.8e-08,0
6.1308e-06,3.0012e-06,40912896,2203268301,0.098,4.82771e-05,4.41037e-05,7668647,13238450,23048632,4.67e-08,0
5.9436e-06,2.8305e-06,40905113.6,2189839974,0.093,4.5418e-05,4.19278e-05,8333745,13423904,25096201,4.5e-08,0
6.9264e-06,3.1417e-06,40822784,2163822592,0.121,5.26103e-05,4.79741e-05,10628331,18996552,38334628,4.71e-08,0
6.552e-06,3.1639e-06,40792064,2163822592,0.097,5.12991e-05,4.68292e-05,7791093,12850526,28267550,4.76e-08,0
6.2478e-06,3.1791e-06,40814592,2163822592,0.091,5.02444e-05,4.5831e-05,7056895,12467004,19237916,4.71e-08,0
6.9732e-06,3.4009e-06,40817049.6,2163822592,0.116,5.49116e-05,5.00582e-05,9065914,19261896,35742757,4.59e-08,0
5.8032e-06,2.7345e-06,40817459.2,2163822592,0.092,4.48956e-05,4.0969e-05,9084004,16192595,25280362,4.09e-08,0
6.903e-06,3.1938e-06,40856780.8,2163822592,0.095,5.29262e-05,4.82923e-05,7816153,13816544,25265032,4.88e-08,0
6.0138e-06,3.142e-06,40851865.6,2163822592,0.09,4.90551e-05,4.47066e-05,7851469,14378645,25882896,4.76e-08,0
6.9966e-06,3.2972e-06,40853913.6,2163822592,0.102,5.41643e-05,4.93435e-05,7652469,13517610,27606999,4.89e-08,0
5.7096e-06,2.7858e-06,40907980.8,2171376026,0.085,4.49251e-05,4.10279e-05,8249221,16036111,25795623,3.76e-08,0
